"gene_name","gene_id","baseMean","log2FoldChange","stat","pvalue","padj","B_statistic"
"P2RY1","ENSG00000169860",2.95459686218565,-0.108176860397361,-0.408853303401854,0.685751329235164,0.859926452673186,-6.17965104101922
"SLC7A6","ENSG00000103064",2.4062345488547,-0.193721149600917,-0.408635829627654,0.685909096652224,0.859994558279993,-5.97139849200375
"SKIDA1","ENSG00000180592",1.24308064458185,0.281535268419658,0.408380234828372,0.686094537605657,0.860089113235868,-5.5911574912381
"C9orf152","ENSG00000188959",-0.247832577741814,-0.21242194827896,-0.408349076077022,0.686117145487171,0.860089113235868,-5.65939043118131
"ANKRD34A","ENSG00000272031",-0.0937073633588918,0.245973333251625,0.408380856361902,0.686094086642062,0.860089113235868,-5.44426928862547
"PAPD5","ENSG00000121274",4.14493624837578,-0.0860059498756822,-0.408179200543825,0.686240407429278,0.860137310812365,-6.2509737237158
"LRRC75A","ENSG00000181350",-0.0830611583774681,-0.246260956655559,-0.408174219448265,0.686244021852509,0.860137310812365,-5.42642449114569
"KIF17","ENSG00000117245",1.6975047388922,0.152900023374257,0.407912021301241,0.686434290891675,0.860154118841008,-5.81845809103563
"RAB2B","ENSG00000129472",3.50445470013831,-0.0881171065692188,-0.407976760218616,0.686387309924755,0.860154118841008,-6.14955495349221
"CCDC68","ENSG00000166510",3.65238267952494,-0.217226741876741,-0.408011297660269,0.686362246660792,0.860154118841008,-6.23967634271247
"KRT8P7","ENSG00000230716",-0.72143308679876,-0.155204272110157,-0.407929939013586,0.686421287898086,0.860154118841008,-5.38727834033663
"DDX5","ENSG00000108654",7.79274635021599,0.0409930089256223,0.40764477393744,0.686628245551611,0.860286332772656,-6.09954194489083
"HSD11B1L","ENSG00000167733",0.129640540256315,0.134757208216964,0.407665401376056,0.686613274421927,0.860286332772656,-5.46503550652078
"AHR","ENSG00000106546",7.01854572179105,0.130476339060223,0.407411754133837,0.686797377329033,0.860442824482161,-6.21390905574542
"MT1A","ENSG00000205362",3.0244856135405,-0.397715362428884,-0.407319654805819,0.686864229953067,0.860471165529459,-6.00953597089674
"TAGLN","ENSG00000149591",5.60809451195114,0.129778143454271,0.406892269479462,0.687174492174278,0.860693572673089,-6.26239919469213
"RPL10P4","ENSG00000238003",0.52063681837732,-0.100932295414131,-0.407001677906938,0.687095061361998,0.860693572673089,-5.56240751036474
"HHIP-AS1","ENSG00000248890",0.493532486501751,0.156318429902117,0.406932498305698,0.687145285515091,0.860693572673089,-5.61421372008487
"TRAF2","ENSG00000127191",2.69111240959794,0.071682613161927,0.406818778506297,0.687227848862363,0.860704987559931,-6.07148214600493
"HNRNPA1P62","ENSG00000259228",-1.0602493021519,0.263730102704205,0.40666214086846,0.6873415780457,0.860792008452494,-5.260533134739
"ESRRG","ENSG00000196482",1.16827748894821,-0.195966221430699,-0.406453630006747,0.687492982159443,0.860926197291909,-5.70477138534172
"STBD1","ENSG00000118804",5.20213399426414,0.187904881029389,0.406341476571186,0.687574424587941,0.860972763641465,-6.304560253784
"C1QL3","ENSG00000165985",0.687623063883757,0.21828589636569,0.406167265672637,0.687700938844597,0.861049640714586,-5.52437043219352
"UBE2V1P2","ENSG00000214192",-1.41876374962078,0.122018539092649,0.406135043030827,0.687724340363074,0.861049640714586,-5.27210048425357
"BMP5","ENSG00000112175",2.37439723139219,-0.229495765370642,-0.40600706839291,0.687817284361013,0.861110589481894,-6.0925958684144
"DDX58","ENSG00000107201",4.46218922934887,0.0694320272901727,0.405852465436907,0.687929574309619,0.861195748945902,-6.27922420626505
"MPRIP","ENSG00000133030",6.61557003623225,0.0757686802096327,0.405580926199664,0.688126814015945,0.861387236333968,-6.21140423709026
"AC027097.2","ENSG00000267787",-0.43004298596253,0.367575742725401,0.405365066926854,0.688283625065434,0.861528094326532,-5.31260316276017
"Z86062.1","ENSG00000220695",-1.12644123312372,0.225061325670447,0.405243479114034,0.688371958798229,0.861583226305137,-5.26611979550746
"CCAR1","ENSG00000060339",5.59767845935084,0.0467846098073306,0.404874956842405,0.688639718165845,0.861696602379774,-6.29312285718012
