Gene,Log2change,p-value,adj_pvalue
BIG1,-0.111031312388744,0.00053063772840919,0.00424510182727352
BIG2,-0.0143552929770701,0.682516921222215,0.790128015151457
BIG3,1.08406426478847,0.012076993178053,0.0457204695055137
BIN1,-0.111031312388744,0.0383799277610325,0.105696511538119
BIN2,0.0285691521967709,0.800230435804036,0.874071281056914
BIN3,0.0143552929770701,0.722461986364592,0.81754511500482
BIRC1,0.0840642647884745,0.505202483425745,0.649546050118815
BIRC2,-0.0565835283663676,0.456056590182873,0.603479898792314
BIRC6,-0.0426443374084937,0.559454361195184,0.693935984325825
BL1S1,0.0565835283663675,0.220756933931842,0.367396262324656
BL1S3,-0.27500704749987,0.00319948764888651,0.0171009010918762
BL1S4,0.454175893185802,6.57546053644213e-07,2.16484393045941e-05
BL1S5,0.367371065648529,0.00121847377933731,0.00805761544722286
BL1S6,0.0565835283663675,0.583397137370385,0.713411356555785
BLK,0.432959407276106,1.95444667229179e-05,0.000298159547788831
BLM,0.0143552929770701,0.945351399189835,0.966732437790307
BLMH,-0.0426443374084937,0.43068453719307,0.580271716428019
BLNK,0.214124805352847,0.0428051881057917,0.114352839512953
BLVRB,-0.321928094887362,1.05007454926703e-07,5.04059738346573e-06
BMI1,0.31034012061215,0.168209077785107,0.304913584766227
BMP2K,0.37851162325373,6.45946791252841e-05,0.000781220420692604
BMPER,0.137503523749935,0.451573367140151,0.600005746870351
BMS1,0.0976107966264223,0.393174067468723,0.546260237291081
BNIP2,0.263034405833794,0.00446915460753806,0.0221702299397767
BNIP3,-0.22650852980868,0.0536897802571881,0.135314472435261
BODG,-0.505890929729957,5.80712018178412e-06,0.000112974883536527
BOK,-0.0840642647884746,0.248827558362303,0.401057240655484
BOLA2,-0.070389327891398,0.363997903272137,0.518664185787637
BOLA3,0.0143552929770701,0.888574949992544,0.932640519719695
BOP1,-0.298658315564515,0.00111287054359259,0.00754050542465903
BORC5,-0.263034405833794,0.108785508590035,0.222716863719806
BORC6,-0.31034012061215,0.0002293976670922,0.00221741483974694
BORC8,-0.0143552929770701,0.930151630656116,0.960482453526015
BORG1,0.124328135002202,0.195314564776659,0.337397563426906
BORG3,0.150559676575381,0.51914716990105,0.661092016534358
BORG4,-0.22650852980868,0.0138721361906924,0.0504108194401388
BORG5,0,0.971255175835966,0.983395962740383
BPHL,-0.028569152196771,0.801680868937736,0.875180588677387
BPI,0.526068811667588,0.053503779980591,0.134968277986402
BPL1,0.286881147788162,0.191175652612782,0.332990555670105
BPNT1,-0.214124805352847,7.06690866988622e-07,2.30692645732218e-05
BPTF,-0.16349873228288,0.284114941846237,0.437939478187957
BRAF,-0.20163386116965,0.00159337204723616,0.00978114601745608
BRAP,0.443606651475615,0.00046778149060803,0.00386258156875055
BRAT1,0.0976107966264223,0.557324220611646,0.692073790392025
BRCC3,-0.214124805352847,0.00527865916613052,0.0249489510526807
BRD2,0.0426443374084937,0.507441483452039,0.651337752168362
BRD3,0.238786859587116,0.0290990208368224,0.0861360742434926
BRD4,-0.070389327891398,0.60771364026897,0.732257810124683
BRD8,0.0285691521967709,0.68368865646845,0.790980238689434
BRD9,0.238786859587116,0.137250951566886,0.26309562848253
BRDT,0.22650852980868,0.124382532769637,0.245012281374913
BRE,-0.286881147788162,2.83380938224916e-06,6.30973048579408e-05
BRE1A,0.124328135002202,0.235913580889959,0.38586511253636
BRE1B,0.286881147788162,0.00958710629096863,0.038229330675788
BRK1,0.321928094887362,0.139640077376363,0.266066134742162
BROX,-0.20163386116965,0.00159545183071106,0.00978611536926593
BRWD1,-0.454175893185802,0.00023814179434364,0.00228880612220514
BRX1,0.0565835283663675,0.284451642232715,0.438283090352167
BSDC1,-0.124328135002202,0.0654605445202909,0.155506640451533
BST1,0.189033824390017,0.164474088241379,0.299956754354286
BST2,-0.070389327891398,0.237784764175928,0.388277622554334
BT2A1,0.22650852980868,0.240172716705412,0.391099262206403
BT3A1,0.0285691521967709,0.689874619866532,0.795746978806971
BT3A2,0.137503523749935,0.513125505470175,0.655792782704417
BT3A3,0.0426443374084937,0.741114380984217,0.832336454187272
BT3L4,0.124328135002202,0.0231106970926319,0.0732092148033043
BTAF1,0.16349873228288,0.0718596120798244,0.166748931163544
BTD,-0.16349873228288,0.263286394340811,0.417014469983883
BTF3,0.485426827170242,1.05339587063601e-07,5.04059738346573e-06
BTK,0.678071905112638,0.00452846450290461,0.0223350131436473
BUB3,0.176322772640463,0.0274152952473662,0.0823478359322215
BUD31,-0.070389327891398,0.344368713340323,0.499975312751892
BUP1,-0.622930350920177,1.05067140167632e-07,5.04059738346573e-06
BYST,0.0840642647884745,0.118186052990341,0.236126906700619
BZW1,-0.0143552929770701,0.771507678725379,0.853366138822731
BZW2,0.0143552929770701,0.883542725294344,0.929765490461361
C10,-0.0143552929770701,0.910117717452888,0.946994448305922
C102A,-0.584962500721156,0.00083430390741499,0.00604086212662132
C163A,0.150559676575381,0.038807839374003,0.106397008732142
C163B,0.111031312388744,0.0523394905613546,0.132857804047669
C170B,0.189033824390017,0.0567156415230835,0.14081124791938
C170L,0.0840642647884745,0.553161402980018,0.688969749505052
C19L1,0.070389327891398,0.360816796089248,0.51543345022651
C1QA,-0.298658315564515,0.00087209716207378,0.00626738482893321
C1QB,-0.321928094887362,0.00706319272511036,0.0307776225985578
C1QBP,0.124328135002202,0.194776796761192,0.337204593763646
C1QC,0.150559676575381,0.174569719746424,0.313346952685566
C1QR1,0.0285691521967709,0.560615227615737,0.694928352944753
C1R,0.16349873228288,0.00511486630897661,0.0243390549996021
C1RL,-0.176322772640463,0.138046817552217,0.264029960879414
C1S,0.238786859587116,8.18351364860912e-05,0.000950916880073675
C1TC,-0.22650852980868,0.00096031781951877,0.00676879092550101
C1TM,0.0426443374084937,0.688723116140476,0.794894814493817
C2C2L,0.22650852980868,0.0108044901500215,0.0417860402187579
C2CD2,-0.0976107966264223,0.199283122668724,0.342893431057147
C2CD5,-0.0976107966264223,0.0928362214717015,0.198283961801494
C2D1A,0,0.961912650845353,0.976489005417394
C2D1B,-0.238786859587116,2.7992970998103e-06,6.269123504924e-05
C3AR,-0.137503523749935,0.303511990409584,0.458785991978488
C43BP,-0.16349873228288,0.00016971309486402,0.00171583947878269
C4BPA,0.321928094887362,0.00220303715502099,0.0127418905722836
C4BPB,-0.0143552929770701,0.886251833887461,0.93139742608738
C560,0.0285691521967709,0.804022832735497,0.876247263176442
C5AR1,0.0976107966264223,0.476226507059915,0.620996785780228
C99L2,-0.27500704749987,0.0605635183011946,0.14737250315616
CA050,0,0.996952970494967,0.997911670806301
CA053,-0.321928094887362,0.0101099692426997,0.0397383689008972
CA122,0.20163386116965,0.192420593658283,0.3344938266408
CA123,-0.238786859587116,0.00339322617209966,0.0178779258035723
CA174,-0.070389327891398,0.831011432286183,0.895901493749336
CA198,0.22650852980868,0.0286351934284566,0.0851041149083923
CA2D1,-0.111031312388744,0.187494210310419,0.328733590403156
CAB39,-0.124328135002202,0.0943420183619227,0.20094302169208
CAB45,0.16349873228288,0.0360082451584533,0.100582857396927
CACO1,0.0143552929770701,0.908478243390214,0.946055202362559
CACO2,0.22650852980868,0.0134841695920091,0.0494912065444679
CACP,-0.0143552929770701,0.871312123601202,0.922058873657096
CAD11,-0.321928094887362,0.00122388164837594,0.00808643586542731
CAD13,-0.16349873228288,0.0308188146538159,0.089832821828603
CADH1,-0.238786859587116,5.53971034946433e-08,3.07035457066714e-06
CADH2,-0.176322772640463,0.00081904066049276,0.00595272570607191
CADH5,0,0.943390497366455,0.966444769435581
CADH6,-0.124328135002202,0.142363577135936,0.269940683794056
CADM1,-0.189033824390017,0.0174985158041732,0.0596234258095313
CAF17,-0.16349873228288,0.00184495182950445,0.0109166734980816
CAF1A,0.641546029087524,0.0155890970312176,0.0545653809761474
CAH1,0.298658315564515,0.218126002710234,0.364363123347711
CAH2,-0.37851162325373,7.43050140045945e-06,0.000138606737988231
CAH3,-0.16349873228288,0.318235200339495,0.474194635466852
CAH5A,-0.0840642647884746,0.435923986365571,0.586203245062028
CALD1,0.286881147788162,0.00805409613897444,0.0336125442332931
CALL3,-0.238786859587116,0.155092487598698,0.287426635665232
CALL4,-0.16349873228288,0.0219625825039062,0.0704891848435617
CALM,0.31034012061215,0.0399979663264221,0.108923412010872
CALR,-0.070389327891398,0.47529911258896,0.619997352418786
CALR3,-0.790772037862,3.14860670067679e-05,0.000437873171231734
CALRL,-0.20163386116965,0.0603736473623298,0.147003343640768
CALU,0.111031312388744,0.313745187951586,0.469557983090346
CALX,-0.137503523749935,0.00139355704758848,0.00888801014881129
CAMLG,0.20163386116965,0.0754761652809071,0.171777954896339
CAMP,0.622930350920177,0.00681028835027202,0.0300219646668494
CAMP1,-0.422233000683048,0.00359969247248574,0.0187252064875288
CAMP2,-0.150559676575381,0.110882590737246,0.225512006082298
CAMP3,0.0143552929770701,0.930690281922502,0.960532407894791
CAN1,-0.137503523749935,0.00771373103289256,0.0327196018824288
CAN15,0.333423733725192,0.177882553320739,0.317886149566916
CAN2,-0.53605290024021,3.38036842087049e-15,4.34039305239771e-12
CAN5,-0.344828496997441,8.18548725004706e-10,1.12608917454219e-07
CAN6,-0.111031312388744,0.566648873508962,0.699145246879091
CAN7,0.0143552929770701,0.799867610093701,0.873944131068199
CANB1,1.13750352374994,1.32395598034952e-05,0.000221733845056798
CAND1,-0.389566811762726,4.61938645896512e-16,1.18625844266224e-12
CAND2,-0.238786859587116,0.0173124047765655,0.0591200205667822
CANT1,0.286881147788162,0.0346872816430075,0.0979226155286661
CAP1,-0.250961573533219,7.70684839972915e-07,2.42855146141181e-05
CAP2,-0.070389327891398,0.104544908001515,0.216800530617408
CAP7,0.604071323668861,0.00645266262978827,0.0288516035402721
CAPG,0.505890929729957,0.00028900722818869,0.00265376839805205
CAPON,-0.214124805352847,0.0154002262028319,0.0541256125303909
CAPR1,-0.0565835283663676,0.203813059482326,0.348386024018602
CAPS1,-0.176322772640463,0.0805335967593582,0.179367108827434
CAPS2,-0.27500704749987,0.0368312526176552,0.102157390046102
CAPZB,-0.0840642647884746,0.0417524860402637,0.112390339781339
CAR16,-0.111031312388744,0.115390638564044,0.232288863208099
CAR19,-0.0565835283663676,0.345720996893578,0.500980552469546
CARD8,0.0143552929770701,0.790847969619246,0.866670378086297
CARF,-0.16349873228288,0.0006109522923839,0.00470207438613943
CARL1,-0.16349873228288,0.0104237518213121,0.0407017658547331
CARM1,0.0976107966264223,0.107865109648982,0.221361961836909
CARME,-0.124328135002202,0.164533265923502,0.299956754354286
CASC3,0.150559676575381,0.186147930732193,0.327341624825568
CASC4,0.16349873228288,0.232993310710878,0.382317458086604
CASP,0.137503523749935,0.028644206899982,0.0851041149083923
CASP1,-0.0565835283663676,0.286540493387287,0.44088435411537
CASP2,0.400537929583729,2.33888009775172e-05,0.000347181739365689
CASP3,0.0976107966264223,0.41594172423134,0.567844659267407
CASP4,-0.150559676575381,0.00410747466008217,0.020804723722073
CASP6,-0.0840642647884746,0.146814666980673,0.276249014561664
CASP7,0.16349873228288,0.0132582600597231,0.048965309443963
CASP8,0.16349873228288,0.00367702880025254,0.0190247346387814
CASP9,0.0976107966264223,0.428571360461604,0.578347952201501
CASPA,0.0426443374084937,0.624712660512304,0.74559044718618
CATA,-0.124328135002202,0.128194492437027,0.250662530389557
CATB,-0.31034012061215,1.63177808184637e-05,0.000258667044085276
CATC,0.344828496997441,0.00257266834815763,0.0144215148369472
CATD,0.250961573533219,0.172968356212822,0.311506111922919
CATF,-0.137503523749935,0.0701110317152319,0.16407620420608
CATG,0.622930350920177,0.00277833309558961,0.0153435685795142
CATH,-0.0976107966264223,0.256617062148471,0.409906250630691
CATIN,0.189033824390017,0.00696804934109575,0.0305357520613206
CATK,-0.0976107966264223,0.692590168073376,0.797804224706533
CATL1,0.070389327891398,0.419430516269775,0.570597333099478
CATO,-0.189033824390017,0.268001194704289,0.422138868125504
CATS,0.0426443374084937,0.797000052716767,0.871732658144985
CATZ,0.400537929583729,0.0131516917870644,0.0486884351405786
CAV1,-0.53605290024021,4.11344097426931e-06,8.5889039411607e-05
CAV2,-0.344828496997441,0.0712187960021736,0.165743821480452
CAYP1,-0.0426443374084937,0.812465898471822,0.882277378920459
CAZA1,0.0285691521967709,0.491709384736194,0.636553369182934
CAZA2,-0.0143552929770701,0.82848375828875,0.894052230544408
CB069,-0.137503523749935,0.246324732016556,0.398255138605571
CB072,0.0426443374084937,0.657447493913542,0.77243900264453
CB39L,-0.495695162624069,0.00535009586069944,0.025163088223949
CBG,0.367371065648529,0.00727430886337846,0.0313605346857681
CBL,0.250961573533219,0.243156775106491,0.39470707868108
CBLB,0.344828496997441,0.17969892654645,0.319870732466232
CBP,0.111031312388744,0.176332667350554,0.3159225277369
CBPA3,-0.150559676575381,0.304678790401666,0.459613354465329
CBPB2,-0.0143552929770701,0.807204245025139,0.878720008997269
CBPC1,0.0565835283663675,0.702616657540111,0.803467230175006
CBPD,0.0840642647884745,0.316959140671858,0.473044017771405
CBPM,0.27500704749987,0.00125642538929929,0.00824489028889415
CBPN,0.333423733725192,0.00177661039705519,0.0106275127143955
CBPQ,0.22650852980868,0.0065442662133417,0.0292103284516712
CBR1,-0.389566811762726,2.89540546659195e-05,0.000408538529571875
CBR3,-0.238786859587116,0.0117612363686627,0.0447670775613525
CBR4,-0.137503523749935,0.0586026267442659,0.144379480792397
CBSL,-0.443606651475615,1.06140675106901e-08,7.99891292178511e-07
CBWD1,0.070389327891398,0.424834618322536,0.575057694386199
CBX1,-0.0426443374084937,0.468905066199275,0.613943682868663
CBX3,0.321928094887362,0.00279733262628729,0.0154153437431454
CBX5,0.238786859587116,0.121863985609167,0.24134708101106
CBX8,0.400537929583729,0.0204959362398653,0.0671346482958853
CC038,0.0426443374084937,0.562093998973765,0.695977526212453
CC115,-0.070389327891398,0.445568934396244,0.594800408407195
CC117,0.0565835283663675,0.520909081741189,0.662878431227214
CC124,0.238786859587116,0.00043961077726664,0.0037094867777242
CC126,0.584962500721156,0.0001146167541774,0.00125605615104223
CC127,0.37851162325373,0.0630295306959909,0.151412380568105
CC28A,0.111031312388744,0.500233342073485,0.644987057294415
CC50A,-0.176322772640463,0.0405697728358381,0.109975204056051
CC88B,0.356143810225275,0.00012631881162383,0.00135349113317105
CC90B,0.0976107966264223,0.212494721193299,0.3583755105239
CCAR1,-0.0143552929770701,0.700884383291475,0.802200756035882
CCAR2,0.0285691521967709,0.391221138914244,0.544373445634866
CCD12,0.321928094887362,0.00641428276920624,0.0287802180861764
CCD22,-0.070389327891398,0.0792012242310424,0.177219352737714
CCD25,0.0143552929770701,0.934423312808594,0.962148783998584
CCD43,-0.356143810225275,0.0428080982808096,0.114352839512953
CCD47,-0.111031312388744,0.0141693443847554,0.0511770413221545
CCD50,0.0285691521967709,0.670833287867039,0.782403271634303
CCD51,0.454175893185802,0.0002935897797354,0.00268089741979993
CCD58,0.0426443374084937,0.556221888017824,0.691328829159595
CCD80,0.505890929729957,0.00120968248491986,0.00802704036504961
CCD86,0.356143810225275,0.123542055814973,0.243855495259685
CCD91,-0.111031312388744,0.1666493453555,0.30287014782231
CCD93,0.0840642647884745,0.0502345531565153,0.128659241196075
CCD94,0.0426443374084937,0.824663867110891,0.89142843162934
CCDC6,0.189033824390017,0.00063356598221009,0.00483745522987763
CCDC8,-0.111031312388744,0.729492839142719,0.823324470078451
CCDC9,0.250961573533219,0.506421638249232,0.650679169625097
CCGL,0.20163386116965,0.128383526415845,0.250968456611944
CCHL,0.0840642647884745,0.500942330892649,0.645685079002337
CCL14,0.0143552929770701,0.922299693544962,0.955882779195221
CCL18,0.37851162325373,0.335577476312685,0.490474080347738
CCL19,-0.070389327891398,0.824467987133516,0.891341758753383
CCL21,-0.400537929583729,0.0273790356939921,0.0822973433423781
CCM2,0.0976107966264223,0.416611369498643,0.568267349613588
CCNH,0.0840642647884745,0.541627287502541,0.679149840969983
CCNK,0.0285691521967709,0.850695788133541,0.908047279664596
CCNL1,-0.238786859587116,0.0995529643131093,0.20956862044741
CCNT1,-0.250961573533219,0.00842942593950378,0.034597920851325
CCNY,-0.0565835283663676,0.388898945392317,0.542330117219936
CCPG1,0.516015147003665,0.0387349622043587,0.106272845022215
CCRL2,1,0.00058718940470246,0.0045694011856846
CCS,-0.16349873228288,0.0181479224530846,0.0610264489648903
CCYL1,0.16349873228288,0.0252383746541354,0.0777313070237623
CCZ1B,-0.0143552929770701,0.806759338777475,0.878359800161344
CD032,-0.250961573533219,0.0651303402813719,0.155104835093567
CD109,0.137503523749935,0.0950689317867541,0.202211775396232
CD11A,0.0426443374084937,0.509418044302996,0.652787194496055
CD11B,0,0.980632770526302,0.989624687468513
CD123,0.263034405833794,0.0172441112479317,0.0589411865927501
CD14,0.124328135002202,0.0144408128100118,0.0517455683286405
CD151,-0.0426443374084937,0.452930806347946,0.600891842966175
CD166,0.070389327891398,0.182541823731371,0.323128735433988
CD177,0.632268215499513,0.0763734919452332,0.173206176610561
CD180,0.0976107966264223,0.480483091056523,0.625434855351417
CD2,0.367371065648529,0.0262788097104923,0.0798627021734251
CD209,-0.16349873228288,0.0601865557017561,0.146701235895935
CD248,-0.176322772640463,0.0222289890539747,0.0711284092738847
CD276,0.687060688339892,0.00010039791061581,0.00113245315283192
CD2AP,-0.0143552929770701,0.810729444954571,0.881670182104844
CD2B2,-0.0565835283663676,0.311742486129622,0.467367070755423
CD302,-0.111031312388744,0.0596890962702164,0.145936146514042
CD34,0.0426443374084937,0.776489497773071,0.856417335840192
CD36,-0.124328135002202,0.126220609404684,0.247998871424046
CD37L,-0.356143810225275,0.00094082565439208,0.0066680044539435
CD38,0.16349873228288,0.303617664074186,0.458785991978488
CD4,0.0976107966264223,0.170334652271593,0.307822339642535
CD44,0.31034012061215,0.00170919119492691,0.0103376520859562
CD47,-0.124328135002202,0.207135827835482,0.352268083365244
CD48,-0.0565835283663676,0.677049283936517,0.786250781345633
CD5,0,0.981321375434386,0.99004543737524
CD59,0.0285691521967709,0.77321626339531,0.854680117329102
CD5L,0.0143552929770701,0.875784878893328,0.924650817291859
CD63,0.16349873228288,0.173362348315117,0.311979334599314
CD68,-0.111031312388744,0.652962719038479,0.768590494648196
CD81,-0.933572638261024,2.6892306888543e-13,2.07178332269335e-10
CD82,-0.27500704749987,0.0207965010703164,0.0678020500405068
CD8A,0.0143552929770701,0.938294891966565,0.964183099284935
CD9,0,0.992115853988273,0.995475454431578
CD97,-0.111031312388744,0.164038844646588,0.299610066182388
CD99,0.176322772640463,0.0240664433941174,0.0751247487472773
CDAN1,-0.176322772640463,0.258299437099117,0.411995623894741
CDC16,-0.0976107966264223,0.529750236058109,0.669377696997158
CDC23,-0.150559676575381,0.107349504308656,0.220833266006378
CDC26,0.263034405833794,0.00162838042409638,0.00995638316447501
CDC27,-0.321928094887362,0.00154877685953265,0.00957606494850685
CDC37,-0.0565835283663676,0.206451898304238,0.351535455986226
CDC42,-0.27500704749987,2.81163628552322e-05,0.000401126776734646
CDC5L,0.111031312388744,0.00715889565675602,0.0309843438986789
CDC73,-0.028569152196771,0.525633840897204,0.666161605863412
CDD,0.286881147788162,0.0663034403636532,0.157363433321499
CDHR2,0.250961573533219,0.0593172485351323,0.145442419705493
CDHR5,0.0426443374084937,0.736854425024461,0.82932454205821
CDIPT,-0.111031312388744,0.152575950418132,0.28392394251722
CDK12,0.263034405833794,0.0524892381481902,0.133150178035449
CDK13,0.0840642647884745,0.556436349491346,0.69141703814215
CDK17,0.0143552929770701,0.877965277444321,0.925539750606329
CDK18,0.214124805352847,0.00639735939650564,0.0287377590616207
CDK2,-0.0976107966264223,0.170642266731074,0.308091873188703
CDK4,-0.111031312388744,0.0712083791378487,0.165743821480452
CDK5,-0.028569152196771,0.768809322227295,0.85123699603896
CDK6,0.189033824390017,0.187610476378233,0.328862596136043
CDK7,-0.0976107966264223,0.331073200737795,0.486382139299003
CDK9,0.176322772640463,0.0888536949338792,0.192121489130117
CDKA1,0,0.985096367446237,0.991787365161515
CDKA2,0.111031312388744,0.810347281304773,0.88164319378223
CDKAL,-0.124328135002202,0.17594484676964,0.315521205659522
CDN1B,-0.250961573533219,0.0139789884926915,0.0506457685824869
CDN2A,0.0565835283663675,0.549119964385314,0.685532361955025
CDN2C,0.22650852980868,0.0393914448079483,0.107766935653563
CDNF,0.111031312388744,0.680560905979152,0.788664443391003
CDO1,-0.739848102699327,0.0014822411502156,0.00927634916430624
CDS2,-0.454175893185802,1.35354979192187e-05,0.000225221330388036
CDV3,0.214124805352847,0.00078912293161339,0.00577341221761591
CDYL1,-0.070389327891398,0.643548767112904,0.760764109534727
CE022,0.150559676575381,0.493403561632955,0.638210382609182
CE051,-0.495695162624069,6.30215599103649e-06,0.000120475954726911
CE170,0.411426245726465,0.00718053509309866,0.0310605515762112
CEAM1,0.400537929583729,0.011933961679521,0.0452902663936107
CEAM8,-0.0143552929770701,0.940435798840167,0.965398126752212
CEBPA,0.214124805352847,0.206133485030106,0.351339019617685
CEBPB,0.344828496997441,0.0010525074985579,0.00723974800793756
CEBPG,-0.0840642647884746,0.584269925351901,0.714138585580048
CEBPZ,0.137503523749935,0.164127742295943,0.299630361764916
CECR1,0.124328135002202,0.226497586070934,0.374289447252354
CECR5,0.137503523749935,0.0241753866639786,0.0754037161373648
CEGT,0.516015147003665,0.00257393339833883,0.0144215148369472
CELF1,0.22650852980868,0.0143534215760615,0.0516673275398407
CELF2,0.411426245726465,0.00034653576977804,0.00307216521331418
CENPB,0.0976107966264223,0.623371799812865,0.744682329936162
CENPV,0.070389327891398,0.214941133847538,0.36098174851263
CEP41,-0.189033824390017,0.214380020719341,0.360181855711743
CEP44,0.16349873228288,0.0298930002176239,0.0877950041744037
CEP57,0.124328135002202,0.686371716261635,0.793571779134835
CEPT1,-0.028569152196771,0.775481846768096,0.855692438879548
CERS2,0.124328135002202,0.155409050537605,0.28773643963992
CERS4,-0.422233000683048,0.00027553050930269,0.00256914312005102
CERS6,0.250961573533219,0.0543892192923256,0.13675409446086
CERU,0.20163386116965,0.0101853406411277,0.0399124436923946
CES1P,-0.16349873228288,0.103885476414956,0.216158958761315
CETN2,0.189033824390017,0.164977042178636,0.300512361908811
CF089,0.37851162325373,0.072172866616506,0.167173711489345
CF106,0.137503523749935,0.297780619307056,0.453559092752384
CF203,0.137503523749935,0.178812225881665,0.319029501665666
CFA20,0,0.949876837362673,0.969801418028272
CFAB,0.632268215499513,2.25356302899294e-05,0.000339090812018781
CFAD,0.0143552929770701,0.924453534383683,0.95674234670767
CFAH,0.250961573533219,0.00026248829006054,0.00246912061859145
CFAI,0.0840642647884745,0.224970469459433,0.372484955236508
CFDP1,0.0976107966264223,0.235956716661318,0.38586511253636
CG025,0.0426443374084937,0.69611912598366,0.799226834189527
CG050,-0.176322772640463,0.00311537514805303,0.0167270706622672
CG073,0.321928094887362,0.128919474960957,0.251824451090064
CGBP1,-0.0976107966264223,0.205467827950735,0.350514647150678
CGL,-0.505890929729957,8.58483899031753e-07,2.60384250320497e-05
CGNL1,0.0143552929770701,0.729952569089206,0.823602019956538
CGRE1,0.286881147788162,0.125132894193074,0.24617564271283
CH033,0.31034012061215,0.0002816877697045,0.00260518916903177
CH082,-0.0565835283663676,0.321703588462215,0.477534575243334
CH10,0.111031312388744,0.333421429117352,0.48843481458834
CH3L1,0.298658315564515,0.0198633757448273,0.0655589356063505
CH60,0.356143810225275,0.0569426971333575,0.141283909409142
CHAC2,0,0.965129742103178,0.979367694041476
CHAP1,0.070389327891398,0.155276125060498,0.287594151111235
CHC10,0.790772037862,0.0222820641695907,0.0711695780939166
CHCH1,0.321928094887362,0.0193858921373066,0.0642084750755847
CHCH2,-0.0976107966264223,0.297886939189576,0.453601079715288
CHCH5,0.137503523749935,0.283348747632239,0.437396096407074
CHD1,0.0976107966264223,0.524447623291304,0.665379518279364
CHD1L,-0.16349873228288,0.0513699170888587,0.130957591413821
CHD2,0.0565835283663675,0.455735168045521,0.603365481117493
CHD3,0.286881147788162,0.0125619295020705,0.0470019936298937
CHD4,0.0840642647884745,0.0496694876782387,0.127551244357717
CHDH,-0.16349873228288,0.0566823030871289,0.140773843643856
CHERP,-0.150559676575381,0.00231229947093581,0.0132544308958999
CHID1,-0.150559676575381,0.00959382279827202,0.0382363222130821
CHIO,0.27500704749987,0.01248253067518,0.0467958230275361
CHIP,0,0.948333215939595,0.968703141818966
CHIT1,0.367371065648529,0.0007739310176799,0.00569123942390358
CHKA,0.250961573533219,0.0377948646679717,0.104298570564802
CHKB,-0.070389327891398,0.334419449637216,0.489407000181939
CHLE,0.0426443374084937,0.464246428252273,0.611222320733501
CHM1A,0.070389327891398,0.132916301931498,0.256831499894723
CHM1B,-0.0143552929770701,0.750903055244599,0.84026103518734
CHM2A,0.150559676575381,0.0149702897075952,0.0529781932129484
CHM2B,0.0285691521967709,0.436381875256721,0.586716573643591
CHM4A,0.0426443374084937,0.475646379568891,0.620345303571819
CHM4B,0.20163386116965,0.00060894746827834,0.00469133129561633
CHMP3,0.0143552929770701,0.840425197550794,0.902011106426765
CHMP5,0.176322772640463,0.0780833774182989,0.175686348307528
CHMP6,0.27500704749987,0.0143762427105404,0.0516820223247799
CHMP7,-0.124328135002202,0.258557829668832,0.412247531704973
CHP1,0.0285691521967709,0.3310662333115,0.486382139299003
CHP3,-0.028569152196771,0.844259867184608,0.904237177365525
CHPF2,0.250961573533219,0.120822188214401,0.239865560420941
CHRD,-0.432959407276106,0.0426433133026233,0.114110484780622
CHRD1,0,0.954999667154985,0.9727644893514
CHSP1,-0.0840642647884746,0.446583322909174,0.595238394410428
CHSS1,0.815575428862573,0.00049846878248179,0.00404872023712181
CHSS2,0.0143552929770701,0.872671278676461,0.922568661575442
CHST4,-0.910732661902913,1.74712169828576e-07,7.57698849018308e-06
CHSTB,-0.028569152196771,0.937559012776937,0.964088979502606
CHSTD,0.0840642647884745,0.610498186486026,0.734670112146574
CHSTE,-0.0840642647884746,0.447676528298965,0.596282844746754
CHSTF,-0.0143552929770701,0.93109629010035,0.960777634467331
CHTOP,0.298658315564515,0.00634057093217743,0.0285659406207573
CHUR,0.485426827170242,0.112822332419665,0.228672257027387
CI064,-0.485426827170242,2.25371524037057e-11,7.29623754617805e-09
CI078,0.111031312388744,0.237618043780059,0.388087642417124
CI114,0.214124805352847,0.277657808346939,0.431787596993302
CI129,-0.070389327891398,0.311606869514787,0.467319315308919
CIA30,-0.22650852980868,0.00213089202347992,0.0123710566306626
CIAO1,0.389566811762726,0.095492494971108,0.202888632448267
CIB1,-0.0143552929770701,0.936264795476929,0.963272433807994
CIDEB,-0.286881147788162,0.0141587317184056,0.0511626966034694
CILP1,0.189033824390017,0.476970147096283,0.621756009006728
CING,0,0.971044915702632,0.983395962740383
CIP4,-0.070389327891398,0.289535871722101,0.444251016878523
CIR1,0.464668267003444,0.0894768202732364,0.193023658931634
CIRBP,0.070389327891398,0.27844190987647,0.432570371786313
CISD1,0.137503523749935,0.0745316624995541,0.170485284100423
CISD2,-0.124328135002202,0.0324765186625599,0.0933730784525428
CISD3,0.422233000683048,0.00181025694610001,0.0107609718462612
CISY,0.0565835283663675,0.268995902878505,0.423359435296425
CIZ1,0.321928094887362,0.0222322442278705,0.0711284092738847
CJ011,0.137503523749935,0.120065626584539,0.238767575427798
CJ076,-0.298658315564515,0.0081120681591313,0.0337630324678269
CK052,0.0976107966264223,0.232551714681608,0.381755467698084
CK054,-0.333423733725192,2.19824913015775e-06,5.32556959079727e-05
CK068,-0.263034405833794,0.0011172970227653,0.00756296194647803
CK096,-0.722466024471091,1.32601179500051e-07,6.09044974508124e-06
CK098,0,0.980513988759363,0.989624687468513
CK5P2,0.070389327891398,0.306619360874826,0.461817313036102
