"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significance"
169.573375750082,3.76442797015509,0.512437861869513,7.34611598842722,2.0404932386561e-13,5.58653040523397e-11,"IL18","Significant"
322.457255620358,-3.43738902259718,0.468305785116353,-7.34005244403108,2.1351017587194e-13,5.74972403122681e-11,"AC007391.3","Significant"
1681.19958266213,-3.06664444850205,0.418439017273261,-7.32877270500658,2.32269929797339e-13,6.1540292528724e-11,"KCNMA1","Significant"
238.208698873438,3.94345960444725,0.542242503986831,7.27250183350257,3.52889792024421e-13,9.20146129140501e-11,"SLC35F3","Significant"
86.7434221315171,4.18606771033649,0.576843472022966,7.25685201161439,3.96202765347586e-13,1.0169410666195e-10,"DUSP8","Significant"
942.519920072305,3.12240987324996,0.431709745062703,7.23266015872875,4.73623564976902e-13,1.1969560464424e-10,"IER3","Significant"
126.798491014045,3.83940129866811,0.533056222678978,7.20261979003349,5.90665095768795e-13,1.47012962548394e-10,"MYO7B","Significant"
112.794565877807,-4.6974910673385,0.654418410025077,-7.1781157060641,7.06787345020524e-13,1.73289488308241e-10,"AL109838.1","Significant"
1381.28590730234,-3.49583156416418,0.487266331352039,-7.17437536565299,7.2638060896078e-13,1.75474327402923e-10,"LPA","Significant"
90.9444530203504,4.55775547292315,0.637488733364019,7.14954670472675,8.70649226775732e-13,2.07277606496304e-10,"EHD2","Significant"
379.372424624593,2.92228493449507,0.411727788396366,7.0976140470796,1.26929054339067e-12,2.97866225089694e-10,"DGKG","Significant"
86.087265312332,4.86374709211023,0.687202537149954,7.0776035145064,1.46668631276848e-12,3.39341634645745e-10,"KRTAP5-AS1","Significant"
1061.1470555486,-3.61268788468519,0.510906572722924,-7.07113213562909,1.53674718642108e-12,3.50613139324154e-10,"MT1H","Significant"
404.345850766389,3.97476156146308,0.562742285779217,7.06320044167165,1.62710748634172e-12,3.66143762714183e-10,"CATSPERB","Significant"
299.153775502269,3.12920721523407,0.443304326855378,7.05882398539036,1.67917604798275e-12,3.72754391083955e-10,"RECK","Significant"
510.675078840946,4.42138340399619,0.627508361759797,7.04593543836893,1.84219661168557e-12,4.03490183202117e-10,"RGS9","Significant"
75.5015075990305,4.41241129177232,0.626748032986711,7.0401677540899,1.92008523506655e-12,4.1501631784787e-10,"C3orf52","Significant"
261.060031649163,-4.69455348284284,0.667181554159259,-7.03639579598183,1.97276058607347e-12,4.20864131784791e-10,"KCNN2","Significant"
438.874620122262,3.33252065498427,0.474598246991869,7.02177194312596,2.19071915665777e-12,4.61371071620733e-10,"CYTOR","Significant"
320.149255459944,-3.78453069988242,0.543177526772134,-6.9673918992419,3.22870360535086e-12,6.71366001583527e-10,"DOK6","Significant"
231.594148752015,5.06806586261686,0.732009350237021,6.92349880636886,4.40622860095503e-12,8.93594039850473e-10,"LYZ","Significant"
346.110299541921,3.30708505513777,0.477657678331323,6.92354630766312,4.40475066107024e-12,8.93594039850473e-10,"LAMA3","Significant"
90.3088215807568,7.82941023680299,1.13132603113205,6.92056049392635,4.49860160932129e-12,8.98594688893241e-10,"CXCL6","Significant"
357.36874378285,3.16583188682722,0.457539500579675,6.9192537099339,4.54029093432392e-12,8.98594688893241e-10,"H19","Significant"
116.620692235099,3.99234068689816,0.579895238189597,6.88458953269222,5.79543952277274e-12,1.13335339334033e-09,"PAQR5","Significant"
429.656715449142,2.84966559451469,0.416038623931399,6.8495217285032,7.40972945907513e-12,1.43199559793208e-09,"AKAP12","Significant"
576.619715682147,-3.03540381660774,0.443990339989919,-6.83664382580185,8.1069964100938e-12,1.54853058172803e-09,"DBH-AS1","Significant"
153.908434234173,3.73710177200555,0.548759049601277,6.81009593321675,9.75336839766669e-12,1.8415929042353e-09,"TNC","Significant"
150.162281259174,3.24813694806012,0.477284202382413,6.80545664793997,1.00729209478202e-11,1.88031673193004e-09,"GULP1","Significant"
75812.1391857108,-4.22197341613288,0.625114006009248,-6.75392548486656,1.43897674596571e-11,2.65596303437963e-09,"ORM1","Significant"
352.459570603264,3.10716081966153,0.463435902519337,6.70461827141647,2.01933544893376e-11,3.68573593551499e-09,"PCNX2","Significant"
81.3001038173188,7.69916075663451,1.15105545722324,6.68878350588571,2.25033347793124e-11,4.06222286175566e-09,"ANKRD1","Significant"
817.577287006043,4.2862919900522,0.642105752935177,6.67536767963659,2.46613086685586e-11,4.40338388585231e-09,"COL4A2","Significant"
54.2042631711081,5.85984083246216,0.883833007913553,6.63003166887303,3.35614857811589e-11,5.92811319276449e-09,"CDKN2A","Significant"
1417.94142806531,3.25169922436282,0.491051266556122,6.62191393409467,3.54577498042988e-11,6.19643038335337e-09,"SLC22A15","Significant"
85.0204890920179,-4.62663039686751,0.699042468705039,-6.61852548878503,3.62799360480584e-11,6.27337378380478e-09,"MARCO","Significant"
60.6090647923678,4.47904257955513,0.680150654897706,6.58536832582889,4.53759080456651e-11,7.76447959860563e-09,"EEF1A2","Significant"
463.562141790781,2.67113606912869,0.406989627460448,6.56315514917704,5.26809830094354e-11,8.92155162779376e-09,"RAB11FIP1","Significant"
850.368155090187,3.59639889362315,0.551117051420895,6.52565346027833,6.77056960147951e-11,1.13489945758677e-08,"PTCHD1-AS","Significant"
103.725117736285,3.8559586397441,0.595456662953131,6.4756327028414,9.44154653976996e-11,1.56662914150304e-08,"TRNP1","Significant"
236.52353369799,2.84176607203262,0.442228157290711,6.42601793934282,1.30989950818529e-10,2.15177192209597e-08,"TPM4","Significant"
156.949481473015,3.09975945183393,0.484282799484427,6.40072175830726,1.5464416396341e-10,2.51518780339301e-08,"PKM","Significant"
452.859304813045,-2.89121162149868,0.452541804729534,-6.3888277089155,1.6716226775054e-10,2.69213193366483e-08,"MME","Significant"
186.280079904141,3.37501183833237,0.529920126334018,6.36890669105299,1.90380379213488e-10,3.0362897954757e-08,"TNFRSF21","Significant"
274.682353515014,2.7757147647221,0.43728634554569,6.34759075602575,2.18712956878763e-10,3.45461321408408e-08,"TAFA5","Significant"
1070.84317577235,2.68971024063233,0.423974006516395,6.34404515204241,2.23809185715418e-10,3.50144142261635e-08,"CAP2","Significant"
311.538105108793,-3.49541176578096,0.552880138810851,-6.32218725255529,2.57886600674311e-10,3.99651244271406e-08,"IGFALS","Significant"
340.035970827596,-3.67093932735616,0.581454764817383,-6.3133704450923,2.73022896729918e-10,4.19153936876856e-08,"CD38","Significant"
77.3544799285209,5.83565160875086,0.927147982117889,6.29419652666499,3.08996147213951e-10,4.65677037640695e-08,"AC117944.1","Significant"
130.297991554362,4.25565353302777,0.675995110868114,6.29539099411925,3.06625974142063e-10,4.65677037640695e-08,"BATF","Significant"
860.948592916574,2.65342429252075,0.421998803245599,6.28775312184117,3.22093579422366e-10,4.81002839015564e-08,"MAML2","Significant"
2673.22879349306,2.64298617162813,0.42131036549434,6.27325218672702,3.5358350387189e-10,5.23271731360678e-08,"FAT1","Significant"
182.050624347338,3.14112471794916,0.501929417154424,6.258100463123,3.89694766887459e-10,5.71563922826812e-08,"GDF15","Significant"
403.087660938796,2.53618944154699,0.406479876176587,6.23939729908104,4.39260036515322e-10,6.38559700870548e-08,"FLI1","Significant"
296.515382671928,2.73523916986405,0.438964055801898,6.23112333165259,4.63102330430563e-10,6.67314208945865e-08,"CRIM1","Significant"
200.351982956944,-3.87078267397291,0.623766044914839,-6.20550397946296,5.45218916330984e-10,7.78809664223397e-08,"AL121790.1","Significant"
658.029607589106,2.74796060287561,0.443810531816644,6.19174266015594,5.95026434006795e-10,8.4262924408876e-08,"BICD1","Significant"
223.004513002703,2.98195013251214,0.482440899322325,6.18096462530607,6.37110931153312e-10,8.94514638124397e-08,"FGF12","Significant"
92.0952023298717,3.44545387452748,0.557828354657129,6.17654847725558,6.55180988323751e-10,9.1208966908426e-08,"SLC25A24","Significant"
643.658930358253,-2.44672703540002,0.396335824532931,-6.17336835064912,6.68502170759098e-10,9.22813878912581e-08,"SLC16A10","Significant"
365.949075892898,2.53248897344097,0.41054030114858,6.16867324926629,6.88653684169933e-10,9.42709505821625e-08,"WEE1","Significant"
369.859806264091,3.0101376139444,0.488498488863229,6.16202031852587,7.18226327686454e-10,9.67074088926671e-08,"SULT1C2","Significant"
136.028966624143,5.1833019857586,0.841121003791936,6.16237373979638,7.1662466217754e-10,9.67074088926671e-08,"FA2H","Significant"
165.088825081485,4.54236468921794,0.738067490101876,6.15440288338801,7.53608865248801e-10,1.00646608369448e-07,"SEZ6L2","Significant"
565.766743996821,2.72513491977254,0.442989545077076,6.15169127591576,7.66609955468439e-10,1.01557272084516e-07,"DAPK2","Significant"
297.257287813984,3.23410434029751,0.5297700054595,6.10473282173154,1.0297278742237e-09,1.35322718318982e-07,"LOXL4","Significant"
191.597556490504,-3.13363538403591,0.514160339666592,-6.09466569527303,1.09666388888023e-09,1.42975378592346e-07,"STARD5","Significant"
254.297436209501,3.49675163472182,0.574468843308443,6.08692999707967,1.15096262932684e-09,1.47709868062125e-07,"PDGFRA","Significant"
331.232123914485,3.34289042605086,0.549141171439194,6.08748824512608,1.14695794153575e-09,1.47709868062125e-07,"EFNA5","Significant"
