"gene_name","gene_id","baseMean","log2FoldChange","stat","pvalue","padj","B_statistic"
"SOX9","ENSG00000125398",4.713033074778,3.4501825719386,5.853951053333,2.6919795826845e-06,0.000730831026710894,4.69785777912402
"C9orf72","ENSG00000147894",3.9735678040823,-1.39807040806786,-5.86719454789764,2.59730329322666e-06,0.000730831026710894,4.7335204763389
"THY1","ENSG00000154096",3.94239550950589,2.66898614888255,5.86397417758195,2.62001150019402e-06,0.000730831026710894,4.73594207934853
"IGFBP7","ENSG00000163453",8.12473635957219,1.66225706995478,5.84708864336,2.74240078903543e-06,0.000730831026710894,4.7064044989379
"TMEM100","ENSG00000166292",1.93795077153543,1.38172758383701,5.84904716182673,2.72791424230692e-06,0.000730831026710894,4.70567959784308
"RAB3B","ENSG00000169213",2.41881267826936,4.51287200421757,5.86448534727918,2.61639368772888e-06,0.000730831026710894,4.67775112355491
"CCDC8","ENSG00000169515",1.66145014411862,3.02268211007552,5.88296710886643,2.48892091553171e-06,0.000730831026710894,4.71443418921643
"NEURL1B","ENSG00000214357",4.25322357568653,1.7316002748908,5.89467591102446,2.41142567676675e-06,0.000730831026710894,4.7833540389081
"CITED4","ENSG00000179862",4.03246385791219,1.34845524062214,5.83998771607285,2.79557834351512e-06,0.00073493487965869,4.63878429649082
"NAP1L1","ENSG00000187109",6.29206699488542,0.805728283816424,5.83134974164876,2.86167177893771e-06,0.000742279503832724,4.61496172019261
"LAMB1","ENSG00000091136",6.48902423852265,1.43530041792624,5.76772629778916,3.3996368713342e-06,0.000870217574933362,4.45860691268096
"IGFBP6","ENSG00000167779",1.71606909888675,2.16962707013331,5.75582490895348,3.51107050547979e-06,0.000887069683293557,4.44768908108261
"SFRP5","ENSG00000120057",3.49129003508656,3.60826254116009,5.74408450508405,3.62460660921791e-06,0.000904014063791348,4.43613334263009
"PPP1R10","ENSG00000204569",5.88546226473482,-0.892469779627024,-5.73818350523139,3.68306344681694e-06,0.000906966029042744,4.35151273264339
"CLEC14A","ENSG00000176435",3.78813265269252,1.20204140944885,5.72901076900555,3.77582431995156e-06,0.00091818607900422,4.35914968899041
"FRMD4B","ENSG00000114541",5.80794688826917,-0.892324487481616,-5.71381069175286,3.93475369114468e-06,0.000936377091068662,4.28429378384665
"C7orf50","ENSG00000146540",4.12595831061715,0.867095789913253,5.71267493594889,3.94689634356072e-06,0.000936377091068662,4.29568585310831
"LTBP2","ENSG00000119681",5.78337436367269,2.54014629889415,5.69571553383822,4.13277332298584e-06,0.000968662315968271,4.2659325723722
"SVEP1","ENSG00000165124",5.81842864785069,1.87092125386362,5.68916725443064,4.20688269180014e-06,0.000974293998646189,4.23860237399478
"CD5L","ENSG00000073754",3.67166756249287,-3.92202808665918,-5.67759216899647,4.34117454091288e-06,0.000993567170810813,4.27132998023614
"HSPB6","ENSG00000004776",6.20230065946619,2.03650377314399,5.66416583312441,4.50236697129895e-06,0.000995330080223294,4.18426277877572
"ST14","ENSG00000149418",4.30445327128976,2.41503335663856,5.66572232185173,4.48337532817164e-06,0.000995330080223294,4.1961252170085
"KIAA1324L","ENSG00000164659",2.48344167496229,2.30972797296807,5.6657624405429,4.48288688484724e-06,0.000995330080223294,4.23706180855434
"PLPP2","ENSG00000141934",1.75395999207165,3.17679269437403,5.64641292136307,4.72480260027351e-06,0.0010105643359869,4.14108223729324
"SPRY1","ENSG00000164056",4.17299861783286,1.63279234884409,5.64623258435234,4.72711805154765e-06,0.0010105643359869,4.13203850857491
