Gene,Log2change,p-value,adj_pvalue
AL1A2,-1.16211460693572,0.00065232611353729,0.00425454191397195
AL1A3,-0.151746132963636,0.443198410180157,0.575248091664744
AL1B1,-0.630166965869895,0.0077094350148081,0.0273756326683232
AL1L1,-1.41878796407067,2.69433109645171e-05,0.000453191217319838
AL1L2,0.167136380203631,0.309041791784977,0.444209555050326
AL3A1,-0.139669736599513,0.512427130430867,0.637831238300024
AL3A2,-0.516492103147115,0.00013316983752433,0.00136918586301825
AL3B1,0.0637503595763795,0.472118142787824,0.60180604604646
AL4A1,-0.393698202633813,0.00058785601829241,0.00391733767185298
AL5AP,0.276648170480155,0.0165342154766052,0.049557418017023
AL7A1,-0.773322890623491,1.66171396887113e-07,1.90229046884202e-05
AL8A1,-0.589066848062605,0.000175222505646,0.00166331264641686
AL9A1,-0.528707910800953,5.26319141249695e-07,3.95771354253447e-05
ALAT1,-0.440358892343248,8.21266633156314e-05,0.000952967485069429
ALAT2,-0.0213418336495747,0.82117741000648,0.882627625385328
ALBU,1.77285408487767,5.70452378391051e-07,4.12770730401827e-05
ALDH2,-1.03320230555023,2.81885824092193e-07,2.48501924811278e-05
ALDOA,0.396649672003997,0.00011091633781679,0.00120159365968189
ALDOB,-0.547803460989582,0.00572643706574516,0.0218190622425561
ALDOC,-0.185383436875453,0.0897907660078123,0.176227015168864
ALDR,0.395865289253488,0.00103205439448463,0.00606114640558738
ALG1,0.0715870261543191,0.333603302408529,0.469109971098738
ALG11,-0.128900534339071,0.367953576991415,0.503650668501783
ALG12,-0.334888441187966,0.0388231702666239,0.0938838589674996
ALG13,-0.0172825872469847,0.75728694815432,0.834299180170013
ALG1L,-0.00535410616368139,0.981610821497603,0.988440987381727
ALG2,-0.30805291151799,0.020424417038479,0.0576150344557315
ALG3,-0.120360480740522,0.56170962683326,0.678564786644721
ALG5,-0.0919121425037113,0.396194418018643,0.532191100911207
ALG6,-0.167518678421892,0.687819549508657,0.780927048811004
ALG9,0.0652022057134796,0.550395935399066,0.668493558909079
ALKB5,-0.383593145075693,0.006386202219784,0.0237431754850913
ALKB7,-0.0736911540209067,0.611501760923316,0.720131814260991
ALKMO,-0.182239702982186,0.212018926225252,0.338576965260813
ALR,-0.0772423633941542,0.614228505344095,0.722123334762294
ALS,-0.281213921446618,0.0204005460345329,0.0575833931349816
ALS2,-0.180351623103418,0.485735003724796,0.613467393144934
AMACR,-0.613796683153688,1.497047144103e-06,7.45798045108285e-05
AMBP,0.555784872139492,0.0184438371719396,0.0536458972729529
AMFR,0.11253903818642,0.209661339734488,0.335395103395917
AMOL1,0.190479211883847,0.432410479205903,0.56577761438234
AMPB,0.0873691193983148,0.245518409173996,0.378312029662499
AMPD2,-0.169802128981844,0.010268540156834,0.0338897172990175
AMPD3,0.265571616038765,0.0236207335125854,0.064245044695578
AMPE,0.146061888462855,0.0328836370162327,0.0827598340262814
AMPH,0.0307665159963781,0.837498103156901,0.895276717939154
AMPL,-0.367324750346342,0.00027739135508352,0.00230054278806144
AMPN,-0.493697788705648,1.94318160636401e-06,8.87154935762617e-05
AMRP,0.166696516597974,0.121940047137148,0.222738785792314
AN13A,0.128149113837999,0.195215958183875,0.317091571213537
AN32A,0.102290524440301,0.116566472401231,0.215184504872114
AN32B,0.0532039034409015,0.655993041966927,0.754814376614982
AN32E,0.239101340697793,0.0174725822831997,0.0515639500239099
ANAG,-0.184660831024027,0.0901865893931949,0.17682288871314
ANCHR,0.00285370017906926,0.98197398751063,0.988547116971588
ANDR,-0.781064719989541,0.0096034176602556,0.0322214407061069
ANFY1,-0.0128168177355486,0.749078937386639,0.827753270386907
ANGE1,-0.14236355751554,0.41387314004795,0.548730680063574
