Gene,Log2change,p-value,adj_pvalue
CAV1,0.397877421620494,0.00040225488277255,0.00117746535488353
CAV2,0.0254810279957662,0.908335004833508,0.930030904630487
CAYP1,0.577024151976583,0.00545923724554477,0.0118390878545878
CAZA1,0.121124179382969,0.0231301327134073,0.0415051404689885
CAZA2,0.0555524653847299,0.241298475672715,0.312707262057553
CB069,-0.710619773384013,5.33385467198955e-05,0.000196167886792523
CB072,-0.025789996331558,0.778765008406357,0.826086170588871
CB39L,-0.394017975886396,0.00107635600577423,0.00282680835280938
CBG,0.566708013185704,0.00013827769409628,0.000455961832327734
CBL,0.380475680284135,0.0943217010655368,0.140309667519121
CBLB,0.506115444374895,0.0696975437401515,0.108577881586717
CBP,0.328217213013632,0.00027765936917323,0.000846806202585234
CBPA3,0.542516597177213,0.00231037499257569,0.00559186118027416
CBPB2,-0.00703902151588046,0.919732531817126,0.939456740203991
CBPC1,0.119090524036874,0.471607741345784,0.547042292877942
CBPD,-0.114120446299123,0.171728740555818,0.234150726652888
CBPM,0.481243134213027,1.62288268550227e-06,8.67786749919301e-06
CBPN,0.032505728622662,0.761881374412143,0.81197191781272
CBPQ,0.0947238683161157,0.177644270051653,0.240854540101661
CBR1,-0.759633953630543,9.6198804614767e-15,4.14675964473487e-13
CBR3,0.381306632658584,0.0004113226965462,0.00119945802212792
CBR4,-0.55695513999274,7.94187935564077e-11,1.23298875469063e-09
CBSL,-0.999401157289572,6.78448815206845e-23,4.36242588178001e-20
CBWD1,-0.0133278997829216,0.873332563219246,0.901972166751399
CBX1,0.334326852887036,4.53557598963748e-06,2.18046755987806e-05
CBX3,0.535561305218785,1.0075589480071e-05,4.45775507042591e-05
CBX5,0.71942704586443,9.02907104844562e-05,0.000312807748745002
CC038,0.142425201590553,0.116472058869054,0.167730198998436
CC115,-0.529258248195952,1.34538562642107e-06,7.32087129299364e-06
CC117,0.494511872196672,0.00044196443353698,0.00128070571737324
CC124,0.316070418899228,9.42928722885402e-05,0.000325095532876844
CC126,0.0615508776770224,0.629179137677225,0.693215549788102
CC127,0.862294268370036,0.00105658127184189,0.00278530273096414
CC28A,0.388661264020231,0.036995661322525,0.0624225940880391
CC50A,-0.294380193898878,0.00219373094886782,0.00533800946119965
CC88B,0.477881414330824,2.47348429409746e-05,9.96626883198747e-05
CC90B,0.152668887822401,0.0558584416608531,0.0896057662900504
CCAR1,0.13437210261985,0.0048698715730574,0.0107359797307745
CCAR2,0.259378557008625,4.88121829786434e-08,3.76634803863212e-07
CCD12,0.33429023547747,0.0112873840585488,0.0223431132364706
CCD22,-0.138294166252403,0.00304225914097234,0.00714092330918619
CCD25,0.363644326842877,0.00155215449218029,0.00390875458931564
CCD43,0.296664142137633,0.103485617715912,0.151545839114818
CCD47,-0.401800827779644,6.65666146504163e-10,8.15282537527956e-09
CCD50,0.399738761252,5.66122866555149e-06,2.6700513681782e-05
CCD51,0.238026187633558,0.0461996403928863,0.0758621888213472
CCD58,-0.163239796812333,0.0233043408002576,0.0417788786279711
CCD80,0.275138195633308,0.0939376820768977,0.139833170401399
CCD86,0.750578208013454,0.00337014353447204,0.00780901727086674
CCD91,0.270037295789283,0.00401555958721244,0.00907384903788793
CCD93,0.153030935972498,0.00197180199508764,0.00485773441701668
CCD94,0.013472264839646,0.944334820809998,0.958244013331134
CCDC6,0.550311649110266,4.79668453499356e-11,7.80007368130943e-10
CCDC8,1.13305053476105,0.0128924988284636,0.0251018220944802
CCDC9,0.569717588965668,0.186702203577245,0.251193409381347
CCGL,0.0761485971800829,0.579061206835245,0.648439276703472
CCHL,0.180084192717328,0.177577712665704,0.240845195094641
CCL14,0.163964956588904,0.0737816332546616,0.113882592957185
CCL18,0.78203190525462,0.0490688656173766,0.0799604473382202
CCL19,0.490684103986479,0.154083883598371,0.213104722323899
CCL21,0.594146258624268,0.00016172390147062,0.000524491286518467
CCM2,-0.0463513589214453,0.644654243291727,0.706856919317744
CCNH,-0.134156526425652,0.306914703232769,0.381141340549757
CCNK,0.647363327771233,0.0105689055789486,0.0211049884697638
CCNL1,-0.185049526664153,0.228757934014457,0.298966161730276
CCNT1,0.000757216144616645,0.991527053187976,0.993458348577902
CCNY,-0.167494097335539,0.0184342324986447,0.0342001774367739
CCPG1,0.432959407276106,0.0957242774927332,0.142062757459504
CCRL2,1.8081197598545,2.99484775265321e-05,0.000118200743015203
CCS,-0.368324718502596,2.20260391211931e-05,8.98746260492469e-05
CCYL1,-0.148699871210507,0.0765676733888547,0.117384495900736
CCZ1B,-0.361772850291668,2.88724567127289e-08,2.32546843419015e-07
CD032,-0.0385738421904297,0.773839649106183,0.821380683997435
CD109,0.516551770100768,4.16984681721516e-07,2.57190551891544e-06
CD11A,0.0921533021830545,0.247502087026274,0.319672933293393
CD11B,-0.0593857372669438,0.458539449211734,0.533970780277353
CD123,-0.141818591594754,0.130134547456571,0.184580545620386
CD14,-0.0232681288787763,0.71660304802251,0.773546323243101
CD151,0.616601419406623,2.29835485390522e-10,3.18958741955624e-09
CD166,0.213643412132509,0.00030230520203345,0.000913307337075215
CD177,0.758166705287703,0.0416390922257176,0.0691684037919563
CD180,0.142977988109543,0.354649474279583,0.430601942335368
CD2,1.19891841332186,9.66556380568549e-07,5.44014779908012e-06
CD209,-1.49814412968082,4.86910045916633e-14,1.73935088624664e-12
CD248,0.320977911637779,0.00140082537741955,0.00356691924454165
CD276,0.324970702010534,0.00353242790359588,0.00814347586021685
CD2AP,0.120861505282422,0.00366450314229201,0.00840397145934783
CD2B2,0.139263848860831,0.0274648103693946,0.0481995500310375
CD302,-0.0793501188936216,0.167053643039414,0.228462585907855
CD34,1.84230226535052,9.91053603224843e-12,2.02300783134468e-10
CD36,-0.221768217665545,0.0187616866437678,0.0346992267841113
CD37L,-0.418114369799371,0.00173322477238956,0.00432661350493622
CD38,0.199115101775912,0.227097453353551,0.297061332080539
CD3G,0.459118913388606,0.0203992697307878,0.0372899230615396
CD4,0.024640242476565,0.68229416813637,0.741908371102062
CD44,0.944444688994599,1.29958868764399e-11,2.55155885848881e-10
CD47,-0.00616586805915111,0.946113537042644,0.959291991040873
CD48,0.190460627391659,0.192954139095285,0.258523031300437
CD5,0.4973711937804,0.00266890014219748,0.0063539751611218
CD59,1.00805942419008,9.13999400118012e-11,1.38554408080758e-09
CD5L,0.6249552599764,0.00013515986459638,0.000447209912189395
CD63,0.664046780196697,4.1669602014945e-06,2.0168979527271e-05
CD68,-0.65545075288085,0.157437690305482,0.21712050373496
CD81,-0.190229247244706,0.046699576989296,0.0765365199765098
CD82,-1.23446882430283,3.4980509520013e-16,2.21237386439689e-14
CD8A,0.647937969094989,0.00016454290944208,0.000532555826029819
CD9,0.454112708077758,1.86075683331479e-05,7.74412067198324e-05
CD97,0.646897184482678,1.8698849575009e-12,4.66926612688574e-11
CD99,0.55296131067676,4.90432686441631e-07,2.96565721675833e-06
CDAN1,-0.112035506034799,0.496596722115793,0.570284314309489
CDC16,-0.21301624051637,0.235820050898153,0.306689282442297
CDC23,-0.207441860889962,0.0171058647084667,0.0319895424359014
CDC26,0.752208228756772,2.50176315165189e-08,2.05576192525516e-07
CDC27,-0.249769342199099,0.0349726810042013,0.0594381512397395
CDC37,0.0438596111373684,0.375700899430677,0.453166818822433
CDC42,-0.012269734713734,0.84495814429863,0.878450311116243
CDC5L,0.154728365567264,0.00113779160120667,0.00296995940287912
CDC73,0.00735339968306042,0.889604564823982,0.915225176290913
CDD,0.285838956418002,0.0716909170861841,0.111077734184136
CDHR2,-0.266441151886798,0.0273293508431269,0.048006594989518
CDHR5,-0.238670705734348,0.126018081003911,0.179567038416653
CDIPT,-0.184460580356255,0.0311890512964862,0.0538497918558263
CDK12,0.381969943026141,0.0073659013552046,0.0154822377708414
CDK13,-0.00905186615295393,0.959691813088267,0.969111638501383
CDK17,0.314478437480614,0.00903915649082145,0.0184318529289583
CDK18,0.297595255944845,0.0010169556194427,0.00268896213399643
CDK2,0.0071309016725176,0.927548739284203,0.945127204405025
CDK4,0.289343452274861,2.62749792098046e-05,0.000105263623874793
CDK5,-0.0157758622329733,0.844518493564425,0.878208180100149
CDK6,0.17963716114714,0.206248552395246,0.274003758657321
CDK7,0.27686704381693,6.91766265650164e-05,0.000247457974304899
CDK9,0.623353729153736,1.8328283053423e-05,7.64025024528427e-05
CDKA1,0.156645134848705,0.430810196805223,0.506650126283966
CDKA2,1.21652564005622,0.138446781492245,0.194525274515621
CDKAL,0.145507908189003,0.0672757120469753,0.105400892214104
CDN1B,0.211347433120945,0.095083185759141,0.141279002757083
CDN2A,-0.076288179589097,0.409088109507528,0.485395025828093
CDN2C,0.501650088057879,7.12589147992705e-05,0.00025361337019888
CDNF,-0.615102674763748,0.00794265355989687,0.0165502335587805
CDO1,0.135947197035236,0.5883819650844,0.656727215766126
CDS2,-0.711553934796842,0.00450261379806341,0.0100150383585636
CDV3,0.24886511234682,0.00032275071359212,0.000968947974085593
CDYL1,0.723418762900955,0.0003228570815674,0.000968947974085593
CE022,-0.209222515953941,0.342609986985264,0.418685248586997
CE051,-0.15615064492809,0.093947013395652,0.139833170401399
CE170,1.13737367535299,2.17864143960963e-07,1.43433424471228e-06
CEAM1,0.262991124333341,0.0742637996092324,0.114512285728385
CEAM8,0.317329541083183,0.0856142372597553,0.128897454574882
CEBPA,-0.0123441176175401,0.961782782291772,0.970207340588745
CEBPB,0.403917743173106,0.00233123022772649,0.00563703304203623
CEBPG,-0.0366186743990235,0.857849247571095,0.890151263348382
CEBPZ,-0.2282978412854,0.016945116482866,0.0317659180713785
CECR1,0.448766716131026,0.00011346107331862,0.000382800892753158
CECR5,-0.0274159497939188,0.619944595333113,0.685510532758713
CEGT,0.580933685023902,0.00386164908902631,0.00877399421994317
CELF1,0.127550083013473,0.158095640346152,0.217890885471847
CELF2,0.898184355771914,5.79639594484439e-09,5.65423402154479e-08
CENPB,0.260960243661542,0.103236206513871,0.151266724166545
CENPV,0.104953867043822,0.136803884132637,0.192553588100589
CEP41,0.545557241258948,0.00039664385045082,0.00116324741546124
CEP44,-0.0105363857993626,0.902655603285425,0.925566861787421
CEP57,0.313657991496375,0.317721164960775,0.392497039519267
CEPT1,-0.264078779387937,0.00823315957242758,0.0170588236468451
CERS2,0.184766507045277,0.0770235891293323,0.117942594534533
CERS4,-0.35952566830068,0.00202460042587881,0.00497668585093371
CERS6,0.611484025179126,0.00025865254373373,0.000794175498388166
CERU,0.641675495910077,9.43738496814004e-10,1.1151433754084e-08
CES1P,-1.59178089025778,6.37842171178782e-15,2.91218354604466e-13
CETN2,0.42355558247627,0.00263625760962298,0.00628595912109114
CF047,0.145237896055969,0.41650774322707,0.492456902657075
CF089,0.0438959975593368,0.795396201930098,0.839113630584172
CF106,0.0818645202260503,0.533124583558418,0.605562974641065
CF136,-0.461241458691965,0.0163330444455708,0.0308433115374509
CF203,0.0820103656100823,0.423120838359417,0.499052337019453
CFA20,0.229826609040012,0.00553634146110707,0.0119803656122621
CFAB,0.79257219827783,6.22834343998804e-07,3.67696235523701e-06
CFAD,0.706049537174996,2.36698791704384e-07,1.54645882878156e-06
CFAH,0.619307827369353,1.38386275314976e-11,2.66947125082589e-10
CFAI,0.0216701790119319,0.726162898883084,0.781678700862427
CFDP1,0.681465457592436,1.56213739706007e-07,1.06856845352088e-06
CG025,0.0520541316229561,0.628305412741297,0.69256642683264
CG050,-0.231927558647642,0.00801759192669995,0.0166793581306058
CG073,1.10261177627313,0.0013803499653911,0.0035220834434384
CGBP1,-0.0625514162583788,0.300751127019273,0.375744121774726
CGL,-0.930928044512005,3.28070420901304e-13,9.77371184430294e-12
CGNL1,-0.111087416104991,0.0239997915102839,0.042896083227554
CGRE1,-0.379261629690214,0.064061464043343,0.100977957929558
CH033,0.270996509101241,0.0794172409703068,0.121055596864261
CH082,-0.694715303943547,3.54354777457669e-11,6.02433385813357e-10
CH10,-0.375640023673404,0.00092045715651077,0.00246520215884662
CH3L1,0.0682897100109,0.605077599569243,0.672325581259563
CH60,-0.117382535706158,0.456337020448955,0.531646753704384
CHAC2,-0.592255614009951,7.24795000701712e-05,0.000257601023740876
CHAP1,0.0843922364731571,0.164002891591279,0.22496823315881
CHC10,0.0752437209565181,0.78048992491807,0.827119936913587
CHCH1,0.108073429085735,0.38447970355419,0.461303901823065
CHCH2,-0.500598124151469,2.39534575801099e-06,1.23381093917308e-05
CHCH5,0.264801826444386,0.029795944051108,0.0517222731829807
CHD1,-0.245917882919098,0.0852950256912682,0.128517168176884
CHD1L,-0.331678849960031,0.00197920936062069,0.00487442688367355
CHD2,0.157214494427066,0.0752344565897916,0.115685346163179
CHD3,0.548667437438057,2.9641299104485e-05,0.000117258355767993
CHD4,0.204759239858277,7.51389878992896e-05,0.000265706888465132
CHDH,-0.0741176513962958,0.4945579464374,0.568447328989788
CHERP,0.00345400204336157,0.94608249404962,0.959291991040873
CHID1,-0.232994686695302,0.00067269658131692,0.0018644133697706
CHIO,0.0522071960712287,0.580811054346196,0.649708674542676
CHIP,0.0439491760637886,0.446706239095917,0.522240203161227
CHIT1,0.255510401438777,0.0116637901700874,0.0229978945524172
CHKA,0.192291393970335,0.119011455737937,0.17071805028331
CHKB,0.185110438424386,0.0266698087211987,0.0469612606327634
CHLE,-0.161511081761903,0.0203661617730757,0.0372382237538038
CHM1A,0.403700738582634,2.6138851129029e-08,2.12975053127337e-07
CHM1B,0.28644709144936,0.00091304465498754,0.00244789873449752
CHM2A,0.383677200652924,1.51080611942802e-06,8.12143051714739e-06
CHM2B,0.311541478323519,1.65230952933896e-06,8.79863376699753e-06
CHM4A,0.296532587077615,9.93141589932169e-06,4.40153963694234e-05
CHM4B,0.631195568655482,8.41353017154441e-12,1.76778889891155e-10
CHMP3,0.209949879207967,0.0456136309837645,0.0750596665964442
CHMP5,0.216218923694242,0.0330277357461664,0.0565687034444883
CHMP6,0.425322870711825,0.00037108904434535,0.00109705864604166
CHMP7,-0.412347974366913,0.0112272005798246,0.0222410987609568
CHP1,0.135609727734696,0.00624969496124289,0.0133617750958576
CHP3,0.393439265834067,0.00678719049827453,0.0143834006824186
CHPF2,0.146574418508381,0.408745686134792,0.485063321165188
CHRD,0.66360148047749,0.0245247894270606,0.0436725767872605
CHRD1,-0.224456471223886,0.0192476733870844,0.0354789889762884
CHSP1,0.00927836847061197,0.933763449989947,0.950015661935975
CHSS1,1.70281177719676,1.94325783645105e-06,1.02559353392998e-05
CHSS2,-0.291504546149861,0.00397724405260553,0.00899953522284583
CHST4,0.263745959885061,0.00662068972471835,0.0140730693983269
CHSTB,-0.372844030992696,0.415889115864737,0.49187621367448
CHSTD,0.319888414163624,0.0346922821874999,0.0590396227081494
CHSTE,0.0574336356046226,0.512275695381578,0.586195946250075
CHSTF,-0.13057772864489,0.286583762911549,0.360967686979318
CHTOP,0.650284806229139,4.6085267157255e-06,2.21278109138382e-05
CHUR,0.126457515998351,0.634404393998486,0.697899102379857
CI064,-0.782971273994709,9.0978684756962e-14,3.03892437915463e-12
CI078,0.130916376926758,0.202683261083011,0.270011057064315
CI114,0.614297115416561,0.0131394528274664,0.0255311050155454
CI129,0.198253998790949,0.021594497871423,0.0390767226960366
CIA30,-0.443606651475615,1.86954292888569e-06,9.88040632827533e-06
CIAO1,0.206106801763085,0.336681166471947,0.413338405807087
CIB1,0.0122425553883706,0.901581525056633,0.924957192838317
CIDEB,-0.921217701001174,2.51471561406031e-07,1.63329509074826e-06
CILP1,-0.127252912726303,0.692095964701031,0.751190387344655
CING,0.133196558457137,0.00245947329207907,0.00590273590098977
CIP4,0.128303960495718,0.0382835638673693,0.0642470479499447
CIR1,0.983724385463438,0.00422568963636271,0.00948659331806071
CIRBP,0.274470408227372,0.00021278308852122,0.000669044136523934
CISD1,-0.102322191196686,0.160053897666499,0.220373996144666
CISD2,-0.438746350839027,2.02268023814614e-10,2.83763649409738e-09
CISD3,0.164273972540197,0.175089787627948,0.23810236188531
CISY,-0.0206508280447953,0.663446916492989,0.724887624987242
CIZ1,0.221093823727182,0.110558921908364,0.160653981439724
CJ011,0.0892120241088438,0.286712900750565,0.361011217720522
CJ076,-0.163722847853919,0.0942653440991552,0.140252872169125
CK052,0.155326981857863,0.0822799218042234,0.124582393375469
CK054,-0.601352320166749,7.97898954192481e-10,9.60466198213601e-09
CK068,-0.325236725844724,0.00842928011852296,0.0174137417388282
CK096,0.212322799022341,0.110427405332837,0.160493098426854
CK098,0.594994665061276,0.00011016333965255,0.000373799616868547
CK5P2,0.0267745685558342,0.774927855505936,0.822355017615707
CK5P3,-0.382192454645467,1.64617888907059e-09,1.82498797529722e-08
CKAP4,0.6950432805337,8.95390835128733e-11,1.36268948399473e-09
CKAP5,0.1382220692202,0.00328279882847537,0.00764335418241278
CL004,0.400390373681673,0.0387601332991313,0.0649171236240714
CLAP1,-0.046936616868361,0.242525591771145,0.314086516634131
CLAP2,0.0924456119887124,0.245069629079856,0.316955624870964
CLC11,0.578462484774124,0.00022094611498301,0.000691248094152537
CLC14,-0.0685538771268691,0.569540329696624,0.639582765818535
CLC4G,-1.2716198949531,4.66987976071053e-10,5.9362095936808e-09
CLC4M,-1.61782223465422,3.60205378266321e-12,8.39681177855871e-11
CLCA,0.412104044677569,1.70690832514217e-07,1.15328411880884e-06
CLCB,0.230099696467192,0.0323834883490967,0.055687763784629
CLCC1,-0.115992056699446,0.342332550821574,0.418478764597475
CLCN3,1.17813139089719,2.64623343596568e-08,2.15383303712143e-07
CLCN7,-0.500674600869179,4.0773683831362e-06,1.98116967533243e-05
CLD1,-0.763107280334394,4.57814009914959e-07,2.8013425063472e-06
CLH1,-0.0954410783867295,0.00937344468208141,0.0190330260965632
CLH2,-1.55483881530722,4.22136567044119e-08,3.2901068195075e-07
CLIC1,0.710981171705683,1.19852281116286e-08,1.09441443916362e-07
CLIC2,0.0404450031023804,0.628371893230331,0.69256642683264
CLIC4,0.0648304391494853,0.230164495387062,0.300549880928511
CLIC5,0.559061999823072,0.00032736486814626,0.000980950416550113
CLIC6,0.40007553730836,0.00521889152805725,0.0113936176904941
CLIP1,-0.119905923374924,0.0747754893181031,0.115140226617139
CLIP2,0.594691856509486,0.00010815103566439,0.000367618234002834
CLM8,0.509341141080355,0.00137641060345453,0.0035143561271526
CLMN,-0.210635734954143,5.34452992034092e-08,4.08705578447478e-07
CLN5,0.217364741018251,0.010637935523766,0.0212098993543614
CLN6,0.153800148851585,0.208031529744812,0.275944865654284
CLN8,-0.340303614627651,0.00836812049477553,0.0173012909264973
CLP1L,-0.213308705652191,0.00095779247778428,0.00255455470396941
CLPB,0.068467202623715,0.353765926474338,0.429935090356905
CLPP,-0.103210247041755,0.143013626500573,0.199944399724302
CLPT1,-0.634068134109169,8.90068378852436e-11,1.36052666298573e-09
CLPX,-0.305567852225884,3.49865643056084e-10,4.56746474537171e-09
CLU,-0.638056223446995,7.85988768532094e-16,4.39470241883597e-14
CLUS,0.665495557127815,2.07860302305997e-06,1.08957207377247e-05
CLYBL,-0.274408383710176,0.0014832218158584,0.00375477018738957
CMA1,0.416424704769268,0.0128624329569857,0.0250496044159772
CMBL,-1.53453179655062,3.80294201243628e-19,5.53650954112421e-17
CMC1,-0.432289199930248,1.98801502398572e-08,1.69414428602546e-07
CMC2,-0.831047858440688,7.80956785173914e-16,4.39470241883597e-14
CMC4,0.0389586601177269,0.510427310504924,0.584427530472769
CMPK2,-0.181802255158941,0.00098963730763375,0.00262768116507296
CMS1,-0.0519789849505158,0.449057837873991,0.524274516119793
CMTD1,-0.0661498254407826,0.595248450338571,0.6630485120272
CMTR1,-0.0680970576567723,0.371528652718754,0.44925796652216
CN142,-0.139009697800436,0.124731587838874,0.177963929690228
CN159,-0.00166679224685779,0.984133250794502,0.987717503008634
CN166,0.0832732877898226,0.29360926622135,0.368432118745151
CN37,0.0926959228468441,0.112764611329303,0.163152398465573
CNBP,-0.0349903923451176,0.610290543186513,0.677067121671766
CNDP2,-0.688247511176446,2.37519179273663e-20,6.10899329091861e-18
CNGA1,1.18014467780311,0.14579676944201,0.203319695104744
CNIH4,0.280111822950506,0.0286559640773708,0.0499996123744791
CNN1,0.968990197078061,0.0757730278535086,0.116351180680134
CNN2,0.793949137504015,1.45574017122223e-09,1.64002120877199e-08
CNN3,0.329318813456833,5.42817682949479e-06,2.56483848232589e-05
CNNM3,-0.49065124767334,2.8097419531357e-07,1.8036579792342e-06
CNO10,0.0347369074769644,0.518113376691789,0.591647597240468
CNO11,-0.440634398154829,0.00105863896807373,0.002789774001932
CNO6L,0.249043575740909,0.00520800930294887,0.0113774065066686
CNOT1,-0.269265395675455,8.42416843428792e-05,0.000293988618900794
CNOT2,-0.146582238410476,0.0819200730782673,0.124274875751635
CNOT3,0.315207975501516,0.00175620671337276,0.00437690277790188
CNOT4,-0.208587176694019,0.25646594008519,0.329650373762673
CNOT7,0.207259425692451,0.197670488963675,0.264199808218208
CNPY2,0.118637472834612,0.149377268670825,0.207637363549646
CNPY3,-0.119029416926378,0.227107931304186,0.297061332080539
CNPY4,0.560490952567194,1.01336656438047e-06,5.67014968147912e-06
CNRP1,0.458593037995049,0.00986595507166355,0.0199229807204805
CNTFR,-0.00307974976055221,0.971950618978069,0.978545273490968
CNTN4,0.320119553433078,0.0140207732834201,0.0270258023119834
CNTRB,-0.00138576418120256,0.995735668835339,0.996510560406417
CO052,1.07872254084391,3.16364581885039e-09,3.26346138211893e-08
CO1A1,1.21512191020613,2.13999170410087e-05,8.76442462252777e-05
CO1A2,1.68396902494223,1.10269125221804e-08,1.01531810287761e-07
CO2,0.33076489428394,5.5649235936223e-07,3.32344817711994e-06
CO2A1,1.21370001837664,0.0169753408745724,0.031800975313847
CO3,0.589930273979612,2.25831852521336e-05,9.1711503897612e-05
CO3A1,0.890544749806068,1.48949129253704e-07,1.02523771750364e-06
CO4A,0.166118964884563,0.0406528119828315,0.0677634688398202
CO4A1,0.180528539806505,0.129900307626352,0.184316067238862
CO4A2,0.684610507752461,2.03930289479693e-09,2.21311689680072e-08
CO4B,0.236640783589668,0.0571119078338151,0.0913506386496097
CO5,0.185653454615133,0.0167180830273916,0.0314319514228444
CO5A1,1.0268595360973,9.81033287451807e-10,1.15215416224934e-08
CO5A2,0.825293928561434,3.24653738050134e-06,1.61271971897093e-05
CO6,0.349091207450232,3.14772533749332e-07,1.99571476615435e-06
CO6A1,0.896330756844779,4.17390658813246e-07,2.57235329345288e-06
CO6A2,0.848173225174029,3.93318075117799e-07,2.43566795153205e-06
CO6A3,0.814616045624369,5.23284592087999e-09,5.17649219557821e-08
CO6A6,-0.676876678314971,6.81522928051431e-07,3.97778435162242e-06
CO7,1.01404100834186,1.04138234266808e-10,1.54525118385133e-09
CO8A,0.193381926568661,0.00727677897680466,0.0153074227331038
CO8B,0.224875017138942,0.00022367768078308,0.000698460940883143
CO8G,0.440556797585399,2.00571332119064e-09,2.17973013891648e-08
CO9,0.157971136062843,0.050376848059261,0.0817471629075201
COA3,-0.00194632483133762,0.978145693128208,0.983499109744234
COA4,-0.522296847962331,0.0001850787072945,0.000591285756353225
COA5,0.124747646780704,0.301625409618767,0.376314224990303
COA6,-0.186064387065246,0.0104136850644651,0.0208356243908353
COA7,0.098265928032954,0.137518565111487,0.19348892202776
COAA1,0.28715547027102,0.0348221166630501,0.0592122660159432
COAC,-0.0194556924540091,0.927856483422186,0.945127475390837
COASY,-0.422228694124259,3.05857586489063e-15,1.51281867778821e-13
COBL,0.0665452683864785,0.287604084225924,0.361956143188261
COBL1,-0.623683353603377,4.70147197633554e-20,9.60616425255862e-18
COCA1,0.54325632171897,4.00146653860901e-08,3.13137077199869e-07
COEA1,1.00405979705401,1.79238440930769e-09,1.96728849249191e-08
COF1,0.43975397143278,0.00049483295654944,0.00141744996620281
COF2,-0.449287731809792,2.0868321159846e-05,8.56489181220062e-05
COFA1,0.71609713408701,4.50821583814023e-11,7.43277636903633e-10
COG1,0.212088671701124,0.0321183820576425,0.0552688304988335
COG2,-0.110241621514571,0.150395278841755,0.208601468909398
COG3,-0.0324577690311657,0.438575288946243,0.514136573915103
COG4,0.127848512449566,0.103981577928182,0.152185480897923
COG5,0.212739899832385,0.0225815168331055,0.0406625399963225
COG6,0.108555233944086,0.0970799025020174,0.143719978454637
COG7,-0.118334473584863,0.219421993856535,0.288524216870658
COG8,0.107401310240976,0.0381993327639813,0.0641589141503874
COGA1,1.13764844174578,3.31810393384501e-05,0.000129632860524294
COIA1,0.716603783302371,7.42305041168362e-12,1.58659991624794e-10
COL10,0.375154008070656,0.00692635904127249,0.0146622184807842
COL11,0.39300205955056,3.89587139448229e-05,0.000149332060009068
COLA1,0.225404507437211,0.00830079139400228,0.0171805006427365
COMD1,-0.0318214482730552,0.586433896957521,0.655048939020599
COMD2,0.371315744529235,0.0014288999625166,0.00363035630911363
COMD3,-0.246834903732583,6.6123503727573e-05,0.000237196166788449
COMD4,-0.549302475072525,4.31920039521053e-06,2.08684722914492e-05
COMD5,-0.242881720040236,0.00196196158304917,0.00483658005584901
COMD6,-0.141194720065754,0.160264749330806,0.220546246805154
COMD7,0.0597069089839991,0.637288591087904,0.700679988285127
COMD8,0.0922358586387812,0.131905057701829,0.186845534238891
COMD9,0.0961862749120083,0.422230988882493,0.4981550933054
COMDA,-0.0468961174017902,0.516932781237085,0.590474217620333
COMP,0.418230974424385,0.00571817178043578,0.0123382028685242
COMT,-0.619011958418235,5.74248840506021e-09,5.60873930803096e-08
COPA,-0.204223368815996,4.70906062103696e-07,2.86554509084552e-06
COPB,-0.296866149768321,4.73173131662435e-08,3.66198985346775e-07
COPB2,-0.163069724352543,3.90288389038543e-05,0.000149452367733072
COPD,-0.0458497198674508,0.166446646804811,0.227753560337989
COPE,-0.124047510143607,0.00998188197637544,0.0201202197831016
COPG1,-0.167333518622161,1.28049794614874e-05,5.5507427822942e-05
COPG2,-0.00846107253932088,0.827412796253595,0.865200858638398
COPRS,-0.23806166196139,0.301971547935102,0.376537243676026
COPZ1,0.242511048510909,0.031864941930464,0.0549061839963064
COPZ2,-0.0615494952376739,0.445753513180507,0.521284344907668
COQ3,-0.10990476903755,0.131726814001308,0.186667419069622
COQ5,-0.294357842009691,3.54207279645678e-05,0.000137339867826435
COQ6,-0.484933134905508,9.7216094620197e-12,2.00031836290517e-10
COQ7,0.0105550042406997,0.917047865768095,0.937459106023665
COQ8A,-0.288165993115754,4.79094039187711e-06,2.28897189249064e-05
COQ8B,0.492390576429503,0.00865559953821322,0.0177907847727366
COQ9,-0.0512523652459899,0.462201189671319,0.537585827480238
COR1A,0.81969025288352,8.29728588079566e-11,1.28300316345129e-09
COR1B,0.163393102529106,0.0213450341919795,0.0386979050341433
COR1C,0.455602087122453,8.29264122944389e-09,7.82225180029206e-08
CORO7,0.32548888497004,0.00011665493770631,0.000392033754068767
COT1,0.515398591030763,2.07049627116955e-06,1.0867992672343e-05
COT2,0.701038867035766,2.08674878887725e-06,1.09309936557888e-05
COTL1,0.386679635938403,4.0532425342364e-05,0.000154519858666838
COX1,-0.911805075808611,2.72184403620714e-06,1.38351439943177e-05
COX11,-0.177255754150996,0.0265224109501714,0.0467230417560554
COX15,-0.250458361041932,0.0115261240108735,0.0227647105706524
COX16,-0.274168610017998,0.0133785130170529,0.0259368357888392
COX17,-0.730565183795513,2.10479849711655e-10,2.93682191749571e-09
COX18,-0.242019518017272,0.0361926403504761,0.0612955252292084
COX19,-0.264859462441183,0.00056463936890402,0.00159296430364293
COX2,-0.652283642897673,8.89262226082273e-08,6.45488930992551e-07
COX20,-0.265684125428902,0.0104151118812146,0.0208356243908353
COX3,-1.26371832160013,4.66877286188962e-07,2.84551748833652e-06
COX41,-0.123029124823098,0.118923988461335,0.170624301779037
COX5A,-0.424581389267768,3.52177243550031e-10,4.58246140174037e-09
